"";"MSETrain";"MSEValid"
"226";0,00802386385723225;0,00830373602006042
"227";0,00801439655637278;0,0082935910780453
"228";0,00800499946939907;0,00828340736407678
"229";0,0079956563931067;0,00827318777158422
"230";0,00798637658646963;0,00826293866611221
"231";0,00797716159265018;0,00825265426080204
"232";0,00796799675160627;0,00824233744908305
"233";0,00795889363705533;0,00823198996701287
"234";0,00794984684792923;0,00822162165225131
"235";0,00794084635367285;0,00821123019005488
"236";0,00793191530172107;0,00820082194596818
"237";0,00792302051408391;0,00819038592495965
"238";0,00791417819396578;0,00817992328440101
"239";0,00790538834136667;0,00816945485698367
"240";0,00789664555521845;0,0081589684903043
"241";0,00788794752077763;0,0081484664991064
"242";0,00787929578120655;0,00813794541127473
"243";0,00787068725018054;0,00812741506446913
"244";0,00786211652663148;0,00811687372263195
"245";0,00785359595585795;0,00810633469553827
"246";0,00784511396414254;0,00809578062261193
"247";0,00783667440939104;0,00808522944311494
"248";0,00782827343369765;0,00807466726858639
"249";0,0078199102654812;0,00806410509405784
"250";0,00781158567632286;0,00805353597529884
"251";0,00780330120938496;0,0080429755368279
"252";0,00779505300676167;0,0080324145196711
"253";0,00778684029687184;0,00802185292382842
"254";0,00777866307971547;0,00801130290170318
"255";0,00777052598477953;0,0080007534582638
"256";0,00776241280885962;0,00799021038036902
"257";0,00775433666883549;0,00797967482539057
"258";0,00774629756470714;0,00796914679332844
"259";0,00773828315117598;0,00795863091366962
"260";0,00773030808828409;0,00794811850612603
"261";0,00772236311705753;0,00793762519521621
"262";0,00771444129326583;0,00792713535642161
"263";0,00770655033272061;0,00791666924374775
"264";0,00769869332174653;0,00790621239004783
"265";0,00769087257508707;0,00789576305926425
"266";0,00768306340214504;0,00788533224642855
"267";0,00767528354928717;0,00787491705811139
"268";0,00766753996074393;0,00786451980905625
"269";0,00765982260596019;0,00785415033692295
"270";0,00765211991121854;0,00784378780902011
"271";0,00764445888185964;0,00783344958592387
"272";0,00763681482728631;0,00782312814471791
"273";0,00762919777805365;0,00781283737386315
"274";0,00762160464783703;0,00780255470461058
"275";0,00761404238086688;0,00779229634016463
"276";0,00760650248975044;0,00778206980344161
"277";0,00759898343132538;0,00777185194700667
"278";0,00759149060665982;0,0077616774920121
"279";0,00758401861468565;0,00775151518942083
"280";0,00757657362805215;0,00774137314083507
"281";0,00756915487517817;0,00773126349865812
"282";0,00756175155392742;0,00772117700391603
"283";0,0075543682937869;0,00771111655003816
"284";0,00754701126740588;0,00770108618782562
"285";0,00753967584529741;0,00769108244516317
"286";0,0075323573979745;0,00768110821548018
"287";0,00752507135706041;0,00767115481848856
"288";0,00751779457512025;0,00766122977710465
"289";0,00751054325535845;0,00765133309132845
"290";0,00750331431145035;0,00764146881196105
"291";0,00749610157074666;0,0076316242079133
"292";0,00748891197747783;0,00762181721844719
"293";0,00748173010002062;0,00761204089933229
"294";0,00747458294371571;0,00760228946370986
"295";0,0074674519906152;0,00759257159186798
"296";0,00746034187020607;0,00758288207563382
"297";0,00745323637928392;0,00757322438712259
"298";0,00744616869583871;0,00756359968370604
"299";0,00743910795662395;0,0075539992850961
"300";0,00743206882168174;0,0075444347650102
"301";0,00742504588994393;0,00753490149396137
"302";0,00741804224773518;0,00752539426377676
"303";0,00741105866663664;0,00751592696291729
"304";0,00740408974558019;0,00750647875869158
"305";0,00739714397195859;0,00749707106247689
"306";0,00739020051308049;0,00748769461529926
"307";0,0073832871458677;0,00747834710241521
"308";0,00737637840814189;0,00746903141725411
"309";0,00736949590417559;0,00745974755981593
"310";0,00736263268973835;0,00745049900221593
"311";0,00735577796269389;0,00744127822153777
"312";0,00734893558094802;0,00743208984726841
"313";0,00734212869193562;0,00742293214335025
"314";0,00733531331553043;0,00741381147532787
"315";0,00732852417288475;0,00740472205634256
"316";0,00732175663451161;0,00739566504376606
"317";0,00731499912669358;0,00738663291468204
"318";0,00730825319259298;0,00737764071492315
"319";0,00730153194908957;0,00736867513471437
"320";0,0072948199645601;0,00735975527068944
"321";0,00728812726955969;0,00735086144752873
"322";0,00728144306195207;0,0073419925078605
"323";0,00727477505754884;0,00733316291883154
"324";0,00726812248476886;0,00732436400015377
"325";0,0072614838004498;0,00731559633051307
"326";0,00725486054775399;0,0073068628033388
"327";0,00724825581300606;0,00729816341863095
"328";0,00724165956565092;0,0072894906534732
"329";0,00723508492256831;0,00728085318815361
"330";0,00722851336581036;0,00727225680953091
"331";0,00722196187016262;0,00726368068491371
"332";0,00721542580613812;0,00725513696670532
"333";0,00720889977266873;0,0072466285483351
"334";0,00720239148556607;0,00723815369374544
"335";0,00719588859953155;0,00722970777344935
"336";0,00718940731776957;0,00722129078744685
"337";0,00718293452340036;0,00721291025865425
"338";0,00717647484591092;0,00720455866415524
"339";0,00717002828530123;0,00719624121212265
"340";0,00716359098366549;0,00718795674518474
"341";0,00715716911365299;0,0071796994764828
"342";0,00715076421842606;0,00717147229944618
"343";0,00714436703901075;0,00716327579276076
"344";0,00713798529121868;0,00715511400722763
"345";0,00713161820346869;0,00714698231335983
"346";0,00712525651678684;0,00713887897509973
"347";0,00711891103330939;0,00713081383010716
"348";0,00711258869726681;0,00712277530466469
"349";0,00710626404648074;0,00711476744957341
"350";0,00709995482731791;0,00710679663037791
"351";0,00709366412610298;0,00709885416679012
"352";0,00708738191228083;0,0070909470030405
"353";0,00708111435850076;0,00708306240803987
"354";0,00707486377950625;0,00707520964076218
"355";0,00706861937316104;0,00706739390938027
"356";0,00706237959630281;0,00705960769097782
"357";0,00705615910897363;0,00705184404132436
"358";0,00704995019536188;0,00704411337676558
"359";0,00704375517021105;0,00703641743335909
"360";0,00703756708929068;0,00702874868818857
"361";0,00703138440943844;0,00702111061336925
"362";0,00702522719176456;0,00701350610233048
"363";0,00701908000464578;0,00700592994689941
"364";0,00701294439124444;0,00699838214707606
"365";0,00700681109258658;0,00699086386023216
"366";0,00700070248452591;0,00698337971585468
"367";0,0069945946480464;0,00697592103365556
"368";0,0069885091874206;0,00696849996603808
"369";0,00698242604153828;0,00696110551797071
"370";0,00697636990099663;0,00695374000419691
"371";0,00697031067413034;0,00694640631814605
"372";0,00696426224940031;0,00693909983033115
"373";0,00695822616996889;0,00693182285549571
"374";0,00695220243583605;0,00692458002312669
"375";0,00694619876281343;0,0069173632316219
"376";0,00694019817611546;0,00691017363835307
"377";0,00693421070629725;0,00690301703017892
"378";0,00692823481019647;0,00689588762024074
"379";0,00692227511730009;0,00688879003802549
"380";0,00691632545495882;0,00688172833433429
"381";0,00691038273684801;0,00687469093544969
"382";0,00690445236403579;0,0068676778413717
"383";0,0068985358796845;0,00686069541764491
"384";0,00689262711114482;0,00685374077083995
"385";0,00688673454580955;0,00684682084518729
"386";0,00688085123944823;0,00683992753908472
"387";0,00687498104996666;0,00683306548201922
"388";0,0068691147183909;0,00682622715107446
"389";0,00686326999108768;0,00681942817076896
"390";0,00685743375117725;0,00681265060184071
"391";0,0068516059986596;0,00680590370326366
"392";0,00684579522092751;0,00679918284555083
"393";0,00683998830110124;0,0067924967089903
"394";0,00683420067080402;0,00678583198380702
"395";0,0068284192131561;0,006779206609263
"396";0,00682265395871258;0,00677260669689734
"397";0,00681689950640533;0,00676602993196654
"398";0,00681114968358506;0,00675948615213042
"399";0,00680542455136197;0,00675297188527376
"400";0,00679969633281424;0,0067464859740248
"401";0,00679398817537672;0,00674002610364007
"402";0,00678829390640012;0,00673360326915111
"403";0,0067826081248163;0,00672720126735354
"404";0,00677693314536875;0,00672082877853542
"405";0,00677127128280096;0,00671448753875436
"406";0,00676562253711293;0,00670817986275386
"407";0,00675998536514233;0,00670189707024584
"408";0,00675435976688916;0,00669564436940314
"409";0,0067487441991911;0,0066894188667964
"410";0,0067431394336293;0,00668322461322673
"411";0,00673755704392121;0,00667706045132239
"412";0,00673197774053777;0,0066709217515964
"413";0,00672641772668339;0,00666481198616398
"414";0,00672086079915365;0,00665873694188387
"415";0,00671531776008483;0,00665268504503861
"416";0,00670979169580157;0,00664666150380107
"417";0,00670427797681691;0,00664066631817123
"418";0,00669877274522504;0,00663470932580892
"419";0,00669328140209408;0,00662877258745212
"420";0,00668780626216753;0,00662286651944651
"421";0,00668234115279608;0,00661698417756164
"422";0,00667688607397975;0,00661114002894429
"423";0,00667144874153014;0,00660531555564658
"424";0,0066660160385675;0,00659952696087291
"425";0,00666060185355276;0,00659375862010474
"426";0,00665520078541777;0,00658802500048887
"427";0,00664980974783789;0,0065823261020253
"428";0,00664443182713777;0,00657664572150962
"429";0,00663906548015508;0,00657099716871687
"430";0,00663370839214634;0,00656537292073074
"431";0,00662837213682897;0,00655978686601213
"432";0,0066230482268102;0,00655421817186967
"433";0,00661773357576537;0,00654868882836647
"434";0,0066124320416003;0,00654318089624053
"435";0,00660714593905847;0,00653770247709404
"436";0,00660187063865291;0,00653224836275415
"437";0,00659661154145176;0,00652682665482308
"438";0,00659136324638688;0,00652143214512797
"439";0,00658612652503943;0,00651606772709819
"440";0,00658090600689638;0,00651073108599024
"441";0,0065756962908896;0,00650542337917587
"442";0,00657050277808723;0,00650013476899527
"443";0,00656532161058346;0,0064948860881398
"444";0,00656015510312176;0,00648965997603333
"445";0,00655499785463401;0,00648445701136172
"446";0,00654985835251299;0,00647928761047067
"447";0,0065447304241094;0,00647414019964274
"448";0,00653961406942324;0,00646903040339646
"449";0,00653451546110382;0,00646394375458504
"450";0,00652942919808298;0,00645888141058024
"451";0,00652434910771145;0,00645385263035598
"452";0,00651929139319361;0,00644884121070788
"453";0,0065142475671367;0,00644386566958381
"454";0,00650921222847256;0,00643891501195222
"455";0,00650419463617516;0,00643398634438376
"456";0,00649918938917635;0,0064290900832241
"457";0,00649419880221963;0,00642422391372977
"458";0,00648922210372382;0,00641937857692681
"459";0,00648425929368893;0,00641456275310331
"460";0,00647931114369612;0,00640977586357339
"461";0,00647437379583958;0,0064050127001642
"462";0,00646945110802512;0,00640027962842034
"463";0,00646454655236797;0,00639557086148308
"464";0,0064596566567529;0,00639088350592308
"465";0,00645477409115887;0,00638622855677188
"466";0,00644991158667506;0,00638159328294032
"467";0,00644506181328042;0,00637698867945995
"468";0,0064402259283467;0,00637241185290142
"469";0,00643539853080577;0,00636785412297665
"470";0,00643059505228086;0,0063633247486596
"471";0,00642579581745234;0,0063588225725785
"472";0,00642101857268695;0,00635434412261815
"473";0,00641625483059189;0,00634988939877853
"474";0,00641150652012007;0,00634546187317487
"475";0,00640677171231859;0,00634106443923654
"476";0,00640204886402513;0,00633668725930371
"477";0,00639733990419258;0,00633233727760685
"478";0,00639264946230793;0,00632800928597311
"479";0,00638796596465373;0,00632370270571662
"480";0,00638330291390033;0,006319419272895
"481";0,00637865915267599;0,00631516535305282
"482";0,00637401577724222;0,00631093342327377
"483";0,00636939902135855;0,0063067263769872
"484";0,0063647961539358;0,00630254363550723
"485";0,00636020177390583;0,00629838635620562
"486";0,00635562243970852;0,00629424585879428
"487";0,00635106625294608;0,00629013371699065
"488";0,00634651546725177;0,00628604877342298
"489";0,00634198088476187;0,00628198061174559
"490";0,00633746674917277;0,00627793559750307
"491";0,00633296380151051;0,00627391951755413
"492";0,00632847281335627;0,00626991790475197
"493";0,0063239987999876;0,00626594580492927
"494";0,00631954253298565;0,00626198585750987
"495";0,00631509205284242;0,00625806178861451
"496";0,00631066356276231;0,0062541510294942
"497";0,00630624703219022;0,00625026804729573
"498";0,00630184863377543;0,0062464064764745
"499";0,00629746103749692;0,00624256458097291
"500";0,00629309311653804;0,00623874409684857
"501";0,00628873175401904;0,00623493923724276
"502";0,00628439315314432;0,00623115983981531
"503";0,00628006535440587;0,00622740706193794
"504";0,00627575067254718;0,00622366354303453
"505";0,0062714560517987;0,00621994548630946
"506";0,00626717107581475;0,00621625115570513
"507";0,00626289921671056;0,00621257476436282
"508";0,00625864664713542;0,00620891862702601
"509";0,0062544098949741;0,00620528158632297
"510";0,00625018548811138;0,00620166017013846
"511";0,00624597304075667;0,00619806537350405
"512";0,00624177872555927;0,00619448388664468
"513";0,00623759444091698;0,00619092844064953
"514";0,00623343021738491;0,00618738225362833
"515";0,00622927602440794;0,00618386095009961
"516";0,00622513842042596;0,00618036337269163
"517";0,00622101393332373;0,00617687794768695
"518";0,00621690333468243;0,00617341046194428
"519";0,00621281163977959;0,00616996901706584
"520";0,00620873267596594;0,00616654030327658
"521";0,00620467107272843;0,00616312895006346
"522";0,00620061834267428;0,00615973553611237
"523";0,00619658297319628;0,00615636064010916
"524";0,00619255840585456;0,00615300426205385
"525";0,0061885527422513;0,00614967276749102
"526";0,00618456598238652;0,00614634995321626
"527";0,00618058153726522;0,00614304276346003
"528";0,00617661445272007;0,00613976508668325
"529";0,00617266858665689;0,0061364891459641
"530";0,00616873390852055;0,00613323924610916
"531";0,00616481311884513;0,00613000149865752
"532";0,00616090891816469;0,00612677995441029
"533";0,00615701899173576;0,00612357634942508
"534";0,00615314063902426;0,00612039241975951
"535";0,00614927694635484;0,00611721543432439
"536";0,00614542868530866;0,00611406564712524
"537";0,00614159276956108;0,00611092454021417
"538";0,00613777228543674;0,00610780252993686
"539";0,00613396453240157;0,00610469093600523
"540";0,00613017413994255;0,00610159959607911
"541";0,00612639300645748;0,00609852272329979
"542";0,00612262846196739;0,00609546031766725
"543";0,00611887896330997;0,00609241180049563
"544";0,00611514180995114;0,00608937543572731
"545";0,00611141777347207;0,00608636511182322
"546";0,00610770878282565;0,006083355366605
"547";0,00610401445222132;0,0060803676114499
"548";0,00610033786798372;0,00607739316606985
"549";0,00609666282690844;0,00607443608126594
"550";0,00609300861852455;0,00607148188989139
"551";0,00608936482648633;0,00606854390172125
"552";0,00608573955239601;0,00606562732492836
"553";0,00608212662360429;0,00606272405791051
"554";0,00607852565432058;0,00605983120723835
"555";0,00607494204561301;0,00605694877291189
"556";0,00607136692429823;0,00605408196310395
"557";0,00606780530565379;0,00605123135650042
"558";0,00606426027600433;0,00604839637441543
"559";0,0060607291348158;0,0060455700726185
"560";0,00605720879576353;0,00604275708059663
"561";0,00605369925884753;0,0060399614491509
"562";0,00605020746829826;0,0060371773914226
"563";0,00604672879462875;0,00603440027792477
"564";0,00604326015151434;0,00603163763157372
"565";0,00603980501107028;0,00602888945236947
"566";0,00603636298750596;0,00602614995345329
"567";0,00603293176607792;0,00602342029219692
"568";0,00602951674785429;0,00602071030626019
"569";0,00602610674490821;0,00601800494981044
"570";0,00602272027518757;0,00601531579656508
"571";0,00601933920653507;0,00601263763835129
"572";0,00601597742741162;0,00600996931779732
"573";0,00601261873461282;0,00600731141358903
"574";0,00600928396083005;0,006004674920758
"575";0,00600594841546611;0,00600204074267045
"576";0,00600263408858413;0,0059994187169862
"577";0,00599933365016308;0,00599680537159003
"578";0,00599603706964783;0,00599420649334065
"579";0,00599275862128989;0,00599162150355219
"580";0,00598948634558125;0,00598903593507785
"581";0,00598622872991469;0,00598647062060902
"582";0,0059829799874315;0,00598391051431304
"583";0,0059797516918491;0,00598136140304862
"584";0,00597653034049716;0,00597882502287337
"585";0,00597331477600394;0,00597629558692858
"586";0,00597011657208686;0,00597378003944471
"587";0,0059669365003271;0,00597127085750543
"588";0,00596375334224269;0,00596877209191183
"589";0,00596059333159314;0,00596628490003567
"590";0,00595743370673417;0,00596380928187694
"591";0,00595429761510065;0,00596133539977583
"592";0,0059511642240012;0,00595888640116719
"593";0,00594804279240975;0,00595643103701397
"594";0,00594493486348865;0,00595399592686625
"595";0,00594183272142626;0,00595157007569248
"596";0,00593874716835886;0,0059491424884611
"597";0,00593566778794076;0,0059467334191776
"598";0,00593260152440241;0,00594432666463759
"599";0,0059295425908851;0,00594193264118676
"600";0,00592649600266639;0,00593954440459464
"601";0,00592346098816511;0,00593716716303409
"602";0,00592043330368486;0,00593479570833225
"603";0,00591741757871264;0,00593243929946307
"604";0,00591441034113319;0,00593008520533738
"605";0,00591141313410886;0,00592774442098673
"606";0,00590842981554544;0,00592541000218067
"607";0,00590545344121248;0,00592308021286159
"608";0,00590248401110998;0,00592076315463168
"609";0,00589953078421188;0,00591845014720287
"610";0,00589657871468553;0,00591614466269039
"611";0,00589364130520126;0,00591385248795296
"612";0,00589071354048152;0,00591156204927315
"613";0,00588779194841107;0,00590928492036838
"614";0,00588487961531457;0,00590701242095058
"615";0,00588198078488841;0,00590474802313499
"616";0,0058790869697398;0,00590248941217811
"617";0,00587620241356513;0,00590023543070821
"618";0,00587332441583035;0,00589799302295574
"619";0,00587045837760357;0,00589575119388914
"620";0,00586760352730365;0,00589352151722584
"621";0,00586475099174722;0,00589129531267777
"622";0,0058619123446517;0,00588908241790475
"623";0,00585907408334676;0,0058868741526187
"624";0,00585624893892159;0,00588466878076201
"625";0,00585342842398338;0,00588246572364881
"626";0,00585061793960028;0,00588028002711176
"627";0,00584782018630636;0,00587809317320296
"628";0,00584502204722185;0,00587590689798003
"629";0,00584223432448304;0,00587373682596151
"630";0,00583945894704282;0,00587156617525712
"631";0,00583668511276492;0,00586940362615493
"632";0,0058339178369269;0,00586724975734081
"633";0,00583116020585341;0,00586509878195605
"634";0,0058284110621727;0,00586295359343001
"635";0,00582566770535071;0,0058608118770192
"636";0,00582292743485337;0,00585867884089646
"637";0,00582020336756043;0,00585654638345959
"638";0,00581747814289574;0,0058544226063108
"639";0,00581475793350862;0,00585230287996311
"640";0,0058120477546766;0,00585018836178826
"641";0,00580934297691271;0,0058480761583569
"642";0,00580664552916987;0,00584597668601471
"643";0,00580395116775167;0,00584387142681381
"644";0,0058012645221451;0,0058417765839586
"645";0,00579858520655956;0,00583968231978926
"646";0,00579591360678565;0,00583759557853625
"647";0,00579324779387045;0,00583551925362893
"648";0,00579058738202339;0,00583344003529225
"649";0,00578792697017633;0,00583136023826969
"650";0,00578527736046553;0,00582929548707981
"651";0,0057826327660323;0,00582722957851817
"652";0,00577999048634254;0,00582516772075764
"653";0,0057773582372079;0,00582311107116996
"654";0,00577472946018849;0,00582105442158227
"655";0,00577210145475023;0,00581900703096853
"656";0,00576948232249535;0,00581695443218194
"657";0,00576686473340278;0,00581491051368343
"658";0,005764255631703;0,00581287353941538
"659";0,00576165077369962;0,0058108330930321
"660";0,00575904591569623;0,00580879264664881
"661";0,00575644954508562;0,00580676377398296
"662";0,00575385934712432;0,00580474010948996
"663";0,00575126914916301;0,00580270950076649
"664";0,00574868165173577;0,00580068525758762
"665";0,00574609531168027;0,0057986639078381
"666";0,00574352247429511;0,00579664024334509
